Origin,Destination,Origin State,Destination State,Flow,Error,Origin Lat,Origin Lon,Dest Lat,Dest Lon
Forrest County,Mendocino County,Mississippi,California,5.0,8.0,31.188580,89.259447,39.432388,123.442881
Forsyth County,Kern County,Georgia,California,9.0,15.0,34.225143,84.127336,35.346629,118.729506
Forsyth County,Los Angeles County,Georgia,California,40.0,33.0,34.225143,84.127336,34.196398,118.261862
Forsyth County,San Bernardino County,North Carolina,California,11.0,18.0,36.131667,80.257289,34.857220,116.181197
Forsyth County,San Francisco County,Georgia,California,8.0,14.0,34.225143,84.127336,37.727239,123.032229
Forsyth County,San Mateo County,Georgia,California,8.0,14.0,34.225143,84.127336,37.414664,122.371542
Forsyth County,Santa Barbara County,North Carolina,California,11.0,19.0,36.131667,80.257289,34.537378,120.038485
Forsyth County,Santa Clara County,Georgia,California,8.0,13.0,34.225143,84.127336,37.220777,121.690622
Fort Bend County,Los Angeles County,Texas,California,2.0,6.0,29.526602,95.771015,34.196398,118.261862
Fort Bend County,Placer County,Texas,California,22.0,26.0,29.526602,95.771015,39.062032,120.722718
Fort Bend County,San Francisco County,Texas,California,55.0,88.0,29.526602,95.771015,37.727239,123.032229
Fort Bend County,San Mateo County,Texas,California,16.0,27.0,29.526602,95.771015,37.414664,122.371542
Fort Bend County,Santa Clara County,Texas,California,23.0,37.0,29.526602,95.771015,37.220777,121.690622
Franklin County,Alameda County,Ohio,California,6.0,9.0,39.969447,83.008258,37.648081,121.913304
Franklin County,Contra Costa County,Idaho,California,1.0,3.0,42.173589,111.822955,37.919479,121.951543
Franklin County,Los Angeles County,Idaho,California,29.0,43.0,42.173589,111.822955,34.196398,118.261862
Franklin County,Los Angeles County,Ohio,California,15.0,17.0,39.969447,83.008258,34.196398,118.261862
Franklin County,Orange County,Ohio,California,22.0,29.0,39.969447,83.008258,33.675687,117.777207
Franklin County,Placer County,Ohio,California,12.0,18.0,39.969447,83.008258,39.062032,120.722718
Franklin County,Riverside County,Florida,California,5.0,8.0,29.810176,84.799174,33.729828,116.002239
Franklin County,San Bernardino County,Ohio,California,6.0,10.0,39.969447,83.008258,34.857220,116.181197
Franklin County,San Diego County,Ohio,California,17.0,22.0,39.969447,83.008258,33.023604,116.776117
Franklin County,San Francisco County,Massachusetts,California,6.0,6.0,42.583791,72.591655,37.727239,123.032229
Franklin County,San Francisco County,Ohio,California,16.0,17.0,39.969447,83.008258,37.727239,123.032229
Franklin County,San Francisco County,Washington,California,15.0,17.0,46.534580,118.906944,37.727239,123.032229
Franklin County,San Mateo County,Ohio,California,9.0,15.0,39.969447,83.008258,37.414664,122.371542
Franklin County,Santa Clara County,Ohio,California,37.0,34.0,39.969447,83.008258,37.220777,121.690622
Franklin County,Santa Clara County,Washington,California,15.0,28.0,46.534580,118.906944,37.220777,121.690622
Frederick County,Los Angeles County,Maryland,California,5.0,8.0,39.470427,77.397627,34.196398,118.261862
Frederick County,San Bernardino County,Maryland,California,26.0,42.0,39.470427,77.397627,34.857220,116.181197
Frederick County,San Francisco County,Maryland,California,12.0,18.0,39.470427,77.397627,37.727239,123.032229
Fremont County,Sacramento County,Wyoming,California,6.0,9.0,43.055303,108.605531,38.450011,121.340441
Fremont County,San Mateo County,Colorado,California,3.0,6.0,38.455658,105.421438,37.414664,122.371542
Fremont County,Solano County,Colorado,California,2.0,3.0,38.455658,105.421438,38.267226,121.939594
Fresno County,Ada County,California,Idaho,6.0,11.0,36.761006,119.655019,43.447861,116.244456
Fresno County,Alameda County,California,California,256.0,111.0,36.761006,119.655019,37.648081,121.913304
Fresno County,Aleutians West Census Area,California,Alaska,17.0,26.0,36.761006,119.655019,,
Fresno County,Allegheny County,California,Pennsylvania,16.0,19.0,36.761006,119.655019,40.468920,79.980920
Fresno County,Amador County,California,California,6.0,9.0,36.761006,119.655019,38.443550,120.653856
Fresno County,Arlington County,California,Virginia,17.0,26.0,36.761006,119.655019,38.878337,77.100703
Fresno County,Bergen County,California,New Jersey,70.0,114.0,36.761006,119.655019,40.959090,74.074522
Fresno County,Bernalillo County,California,New Mexico,23.0,35.0,36.761006,119.655019,35.054002,106.669065
Fresno County,Bexar County,California,Texas,19.0,35.0,36.761006,119.655019,29.448671,98.520147
Fresno County,Bowman County,California,North Dakota,10.0,15.0,36.761006,119.655019,46.107807,103.506586
Fresno County,Butte County,California,California,29.0,28.0,36.761006,119.655019,39.665959,121.601919
Fresno County,Calaveras County,California,California,7.0,11.0,36.761006,119.655019,38.187844,120.555115
Fresno County,Chester County,California,Pennsylvania,9.0,15.0,36.761006,119.655019,39.973965,75.749732
Fresno County,Churchill County,California,Nevada,16.0,24.0,36.761006,119.655019,39.525701,118.270419
Fresno County,Clark County,California,Nevada,46.0,40.0,36.761006,119.655019,36.214236,115.013819
Fresno County,Collin County,California,Texas,6.0,10.0,36.761006,119.655019,33.193885,96.578153
Fresno County,Colusa County,California,California,11.0,19.0,36.761006,119.655019,39.177739,122.237563
Fresno County,Contra Costa County,California,California,57.0,45.0,36.761006,119.655019,37.919479,121.951543
Fresno County,Cook County,California,Illinois,23.0,24.0,36.761006,119.655019,41.894294,87.645455
Fresno County,Crawford County,California,Arkansas,76.0,93.0,36.761006,119.655019,35.583041,94.236224
Fresno County,Dallas County,California,Texas,5.0,9.0,36.761006,119.655019,32.766987,96.778424
Fresno County,Delaware County,California,Indiana,14.0,23.0,36.761006,119.655019,40.227165,85.398856
Fresno County,Delaware County,California,Pennsylvania,10.0,15.0,36.761006,119.655019,39.916670,75.398786
Fresno County,Douglas County,California,Nebraska,21.0,23.0,36.761006,119.655019,41.297091,96.154066
Fresno County,El Dorado County,California,California,19.0,22.0,36.761006,119.655019,38.785532,120.534398
Fresno County,Elko County,California,Nevada,35.0,43.0,36.761006,119.655019,41.141133,115.351424
Fresno County,Fairfax County,California,Virginia,14.0,22.0,36.761006,119.655019,38.833743,77.276117
Fresno County,Forsyth County,California,North Carolina,9.0,14.0,36.761006,119.655019,36.131667,80.257289
Fresno County,Fresno County,California,California,328904.0,3442.0,36.761006,119.655019,36.761006,119.655019
Fresno County,Gwinnett County,California,Georgia,8.0,14.0,36.761006,119.655019,33.959101,84.022938
Fresno County,Harris County,California,Texas,48.0,50.0,36.761006,119.655019,29.857273,95.393037
Fresno County,Hillsborough County,California,Florida,9.0,14.0,36.761006,119.655019,27.906590,82.349568
Fresno County,Humboldt County,California,California,9.0,14.0,36.761006,119.655019,40.706673,123.925818
Fresno County,Imperial County,California,California,41.0,42.0,36.761006,119.655019,33.040816,115.355395
Fresno County,Jackson County,California,Oregon,8.0,15.0,36.761006,119.655019,42.411782,122.675797
Fresno County,Jefferson County,California,Colorado,20.0,30.0,36.761006,119.655019,39.586460,105.245601
Fresno County,Kern County,California,California,1092.0,218.0,36.761006,119.655019,35.346629,118.729506
Fresno County,Kings County,California,California,5012.0,690.0,36.761006,119.655019,36.072478,119.815530
Fresno County,Klamath County,California,Oregon,85.0,62.0,36.761006,119.655019,42.683761,121.646168
Fresno County,Lake County,California,California,13.0,23.0,36.761006,119.655019,39.094802,122.746757
Fresno County,Lake County,California,Ohio,25.0,31.0,36.761006,119.655019,41.924116,81.392643
Fresno County,Lassen County,California,California,13.0,21.0,36.761006,119.655019,40.721089,120.629931
Fresno County,Linn County,California,Oregon,14.0,27.0,36.761006,119.655019,44.494824,122.543756
Fresno County,Los Angeles County,California,California,758.0,184.0,36.761006,119.655019,34.196398,118.261862
Fresno County,Lucas County,California,Ohio,18.0,19.0,36.761006,119.655019,41.682321,83.468867
Fresno County,Madera County,California,California,10446.0,776.0,36.761006,119.655019,37.210039,119.749852
Fresno County,Maricopa County,California,Arizona,13.0,15.0,36.761006,119.655019,33.346541,112.495534
Fresno County,Marion County,California,Kansas,20.0,34.0,36.761006,119.655019,38.359647,97.102771
Fresno County,Mariposa County,California,California,113.0,63.0,36.761006,119.655019,37.570034,119.912860
Fresno County,McLennan County,California,Texas,13.0,22.0,36.761006,119.655019,31.549493,97.201472
Fresno County,Mecklenburg County,California,North Carolina,7.0,11.0,36.761006,119.655019,35.246862,80.833832
Fresno County,Merced County,California,California,843.0,238.0,36.761006,119.655019,37.194806,120.722802
Fresno County,Monterey County,California,California,528.0,174.0,36.761006,119.655019,36.240107,121.315573
Fresno County,Multnomah County,California,Oregon,9.0,12.0,36.761006,119.655019,45.547693,122.417173
Fresno County,Napa County,California,California,25.0,35.0,36.761006,119.655019,38.507351,122.325995
Fresno County,Nevada County,California,California,19.0,27.0,36.761006,119.655019,39.295191,120.773446
Fresno County,North Slope Borough,California,Alaska,9.0,14.0,36.761006,119.655019,,
Fresno County,Oklahoma County,California,Oklahoma,76.0,64.0,36.761006,119.655019,35.554611,97.409401
Fresno County,Orange County,California,California,187.0,97.0,36.761006,119.655019,33.675687,117.777207
Fresno County,Placer County,California,California,26.0,31.0,36.761006,119.655019,39.062032,120.722718
Fresno County,Polk County,California,Florida,7.0,12.0,36.761006,119.655019,27.953115,81.692783
Fresno County,Prince George's County,California,Maryland,30.0,37.0,36.761006,119.655019,38.825880,76.847272
Fresno County,Providence County,California,Rhode Island,22.0,26.0,36.761006,119.655019,,
Fresno County,Riverside County,California,California,56.0,36.0,36.761006,119.655019,33.729828,116.002239
Fresno County,Sacramento County,California,California,284.0,127.0,36.761006,119.655019,38.450011,121.340441
Fresno County,Salt Lake County,California,Utah,34.0,38.0,36.761006,119.655019,40.667882,111.924244
Fresno County,San Benito County,California,California,34.0,35.0,36.761006,119.655019,36.610702,121.085296
Fresno County,San Bernardino County,California,California,24.0,27.0,36.761006,119.655019,34.857220,116.181197
Fresno County,San Diego County,California,California,49.0,42.0,36.761006,119.655019,33.023604,116.776117
Fresno County,San Francisco County,California,California,74.0,55.0,36.761006,119.655019,37.727239,123.032229
Fresno County,San Joaquin County,California,California,748.0,243.0,36.761006,119.655019,37.935034,121.272237
Fresno County,San Luis Obispo County,California,California,200.0,124.0,36.761006,119.655019,35.385227,120.447540
Fresno County,San Mateo County,California,California,165.0,73.0,36.761006,119.655019,37.414664,122.371542
Fresno County,Santa Barbara County,California,California,79.0,73.0,36.761006,119.655019,34.537378,120.038485
Fresno County,Santa Clara County,California,California,516.0,162.0,36.761006,119.655019,37.220777,121.690622
Fresno County,Santa Cruz County,California,California,76.0,51.0,36.761006,119.655019,37.012488,122.007205
Fresno County,Seminole County,California,Florida,9.0,14.0,36.761006,119.655019,28.690079,81.131980
Fresno County,Shasta County,California,California,120.0,69.0,36.761006,119.655019,40.760522,122.043550
Fresno County,Solano County,California,California,67.0,56.0,36.761006,119.655019,38.267226,121.939594
Fresno County,Sonoma County,California,California,64.0,70.0,36.761006,119.655019,38.532574,122.945194
Fresno County,Stanislaus County,California,California,488.0,188.0,36.761006,119.655019,37.562384,121.002656
Fresno County,Summit County,California,Ohio,17.0,29.0,36.761006,119.655019,41.121851,81.534936
Fresno County,Sutter County,California,California,10.0,17.0,36.761006,119.655019,39.035257,121.702758
Fresno County,Tarrant County,California,Texas,23.0,28.0,36.761006,119.655019,32.772040,97.291291
Fresno County,Tulare County,California,California,7650.0,770.0,36.761006,119.655019,36.230453,118.780542
Fresno County,Tuolumne County,California,California,89.0,85.0,36.761006,119.655019,38.021451,119.964708
Fresno County,Ventura County,California,California,37.0,35.0,36.761006,119.655019,34.358742,119.133143
Fresno County,Washington County,California,Oregon,24.0,23.0,36.761006,119.655019,45.553542,123.097615
Fresno County,Whitfield County,California,Georgia,5.0,7.0,36.761006,119.655019,34.801726,84.968541
Fresno County,Yakima County,California,Washington,14.0,24.0,36.761006,119.655019,46.456558,120.740145
Fresno County,Yolo County,California,California,26.0,28.0,36.761006,119.655019,38.679268,121.903178
Fresno County,Yuba County,California,California,6.0,9.0,36.761006,119.655019,39.270026,121.344280
Fulton County,Alameda County,Georgia,California,14.0,23.0,33.790034,84.468182,37.648081,121.913304
Fulton County,Los Angeles County,Georgia,California,31.0,33.0,33.790034,84.468182,34.196398,118.261862
Fulton County,Napa County,Georgia,California,9.0,16.0,33.790034,84.468182,38.507351,122.325995
Fulton County,Orange County,Georgia,California,12.0,21.0,33.790034,84.468182,33.675687,117.777207
Fulton County,Riverside County,New York,California,3.0,4.0,43.115609,74.423678,33.729828,116.002239
Fulton County,San Diego County,Georgia,California,27.0,28.0,33.790034,84.468182,33.023604,116.776117
Fulton County,San Francisco County,Georgia,California,35.0,43.0,33.790034,84.468182,37.727239,123.032229
Fulton County,San Francisco County,Pennsylvania,California,4.0,5.0,39.910751,78.122617,37.727239,123.032229
Fulton County,Santa Clara County,Georgia,California,62.0,68.0,33.790034,84.468182,37.220777,121.690622
Fulton County,Yolo County,Georgia,California,14.0,24.0,33.790034,84.468182,38.679268,121.903178
Fulton County,Yuba County,Pennsylvania,California,2.0,4.0,39.910751,78.122617,39.270026,121.344280
Gallatin County,Alameda County,Montana,California,4.0,5.0,45.535559,111.173443,37.648081,121.913304
Gallatin County,Contra Costa County,Montana,California,5.0,8.0,45.535559,111.173443,37.919479,121.951543
Gallatin County,San Bernardino County,Montana,California,34.0,38.0,45.535559,111.173443,34.857220,116.181197
Gallatin County,San Francisco County,Montana,California,25.0,38.0,45.535559,111.173443,37.727239,123.032229
Gallatin County,San Mateo County,Montana,California,2.0,3.0,45.535559,111.173443,37.414664,122.371542
Gallatin County,Santa Clara County,Montana,California,3.0,5.0,45.535559,111.173443,37.220777,121.690622
Gallatin County,Solano County,Montana,California,29.0,44.0,45.535559,111.173443,38.267226,121.939594
